Stf;Pos.;Material P;Objektkurztext;   Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
3;124;500192217;Flachdichtung M20 Di20 Da25 1dick PTFE;1;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;124;500481980;Sechskantschr.M4x16 ISO4017-A4-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;125;500272603;Sicherungsscheibe S6 Schnorr;7;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;130;500219244;Einsatz E154p18 TPE-V natur;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;131;500176329;Einsatz E154p20 TPE-V natur;6;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W11;X
3;132;500586113;Einsatz EK155p25 TPE-V natur;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;190;500175651;Reduktion M32x1,5/M25x1,5;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W04;X
3;191;500177063;Reduktion M25x1,5 - M16x1,5;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;215;500576310;Flanschplatte;4;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;216;500576269;Flanschplatte 2XM32-1XM25;5;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;217;500576300;Flanschplatte 4XM32;3;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;218;500576302;Dichtung Flanschplatte;12;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W09;
3;221;500192218;Flachdichtung M32 Di32 Da39 1dick PTFE;30;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;222;500190715;Flachdichtung M25 Di25 Da31 1,0dick PTFE;10;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;223;500367076;Flachdichtung M16 Di16 Da20 1dick PTFE;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;225;500175553;Gegenm.M32x1,5 232/5 Ms,vern.;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W04;X
3;230;500378140;Kabelverschraubung VK23255d Ms,vern.;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;231;500175848;Kabelverschraubung VK83254d20 Ms,vern.;10;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W04;X
3;240;500579041;Kanalstück PS 125x75x3000;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;241;500579042;Kanalstück PS 125x75x3000;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;242;500579161;Kanalstück PS 125x75x1640;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;243;500579044;Kanalstück PS 125x75x3000;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;244;500579071;Kanalstück PS 125x75x3000;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;245;500579045;Kanalstück PS 125x75x1640;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;246;500579158;Kanalstück PS 200x50x1600 Edelstahl P004;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;247;500579070;Kanalstück PS 100x50x1000 Edelst.   P039;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;248;BZ-500267635;Kanalstück PS 50x50x720 Edelstahl;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;249;500267683R;Kanalabdeckung CO2 50x720 Edelstahl;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;250;500579156;Kanalabdeckung CO2 125x3000;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;251;500576316;Kanalabdeckung C02 125x3000 Edelst. P018;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;252;500579153;Kanalabdeckung C02 125x1640 Edelst. P021;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;253;500579154;Kanalabdeckung C02 200x1600 Edelst. P004;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;254;500579099;Kanalabdeckung CO2 100x1000;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;260;500462345;Kantenschutz 4610117 EPDM schwarz;20000;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W02;
3;270;650117379;Schutzschlauch PCST-10B:PMA;800;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W11;
3;271;500538123;Schutzschlauch PCSLT-17B, schwarz;1600;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W02;
3;272;500538124;Schutzschlauch PCSLG-23B, schwarz;13500;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W02;
3;273;500538125;Schutzschlauch PCSLG-29B, schwarz;11400;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W02;
3;300;500475242;Rhombus-Mutter für T-Nuten 9923786106;23;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;301;500475243;Halteklammer M10   9911440129 Nosta;23;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W05;X
3;400;500453820;Sechskantschr.M16x70 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;401;500418858;Sechskantschr.M12x60 ISO4017 A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;402;500520753;Sechskantschr.M16x80 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;403;500356933;Sechskantschr.M12x55 ISO4017-A4-80;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;404;500329819;Sechskantschr.M8x25 ISO4017-A4-80;73;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;405;500535894;Halbrundkopfschr.M6x20 ISO7380-2-A4-70;120;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;406;500418902;Sechskantschr.M6x16 ISO4017-A4-70;6;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;407;500332596;Sechskantschr.M6x16 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;408;500344440;Sechskantschr.M16x30 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;409;500342701;Zylinderschr.M6x25 ISO4762-A4-80;7;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;410;500576011;Sechskantschr.M16x85 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;411;500416294;Sechskantschr.M8x20 ISO4017 A4-70;7;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;430;500327961;Scheibe 16 ISO7093-1 200HV-A2;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;431;500333404;Scheibe 12 ISO7093-1 200HV-A4;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;432;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;84;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;433;500053323;Sperrkantscheibe SKB-6-NrFSt;206;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;434;815001288;Sperrkantscheibe SKM-6-NrFst (A4);13;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;435;500422615;Scheibe 16 ISO7089-200HV-A4;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;450;500430014;Sechskantm.M6 ISO7040-A4-80;9;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;451;500440439;Sechskantm.M8 ISO7040-A4-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;452;500331695;Sechskantm.M6 ISO7040-A4-70;81;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;453;500474316;Sechskantm.M5 ISO7040 A4-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;480;700036650;Schelle D1-13x15 DIN3016-1-W5-CR;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;481;500226925;Systemhalter BFH-23-0:PMA Polyamid;4;ST;86;SP;1;PD;F;ROH;;88;;76520;W11;
3;482;500415811;Schelle D1-28x15 DIN3016-1-W5;3;ST;86;SP;1;PD;F;ROH;;88;;76520;W11;
3;483;500250177;Schelle D1-16x15 DIN3016-1-W5;1;ST;86;SP;1;ND;F;ROH;;88;;76520;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;40;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;607;700034667;Kabelbinder 4,8x361 TY28MX-RW PA6.6 sw;35;ST;86;SP;1;ND;F;ROH;1;88;;B-GOT001;W12;X
3;620;500576267;Dehnhülse;12;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;621;500579048;Dehnhülse;4;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;622;500455434;Befestigungspl. M12 Bl 12x30x40 EN10029;12;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;623;500446908;Befestigungspl. M16 Bl 15x30x40 ISO9445;12;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;624;500446799;Befestigungspl. M8 Bl 12x30x40 EN10029;8;ST;86;SP;1;PD;F;ROH;;88;;76520;W05;
2;6;500558645;Montage E-Geräte Wagenkasten WT3-A;1;ST;86;SP;300;PD;E;HALB;;;INV;B-GOT001;;
3;50;500579472;Winkel;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;51;500577821;Distanzplatte;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;52;500577822;Schaltkulisse;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;260;500071888;Kantenschutz G51N-C-Polyamid;2620;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W02;
3;400;700038644;Zylinderschr.M4x20 DIN6912-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;401;500450126;Senkschr.M4x16 ISO14581-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;430;815001288;Sperrkantscheibe SKM-6-NrFst (A4);4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;431;700036615;Sicherungsscheibe S4 Schnorr NrSt;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;432;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;433;815001290;Sperrkantscheibe SKM-4-NrFSt (A4);2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;434;500370584;Scheibe 3 ISO7093-1-200HV-A2;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;450;700019595;Sechskantm.M6 ISO4032-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;451;700019590;Sechskantm.M5 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;452;500356020;Sechskantm.M3 ISO10511-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;453;700019583;Sechskantm.M4 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;470;500383411;T-Schraube M6x20 schräg 19x10x4;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;700;500576383;Endschalter Typ S826e Schaltbau;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;701;500572800;WM87 statisch;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;702;500580611;Temperaturfühler RTF913-BUR 47009019012;2;ST;86;SP;1;PD;F;KBEI;;88;;B-GOT001;WPM;
3;1;84158025S;MINI-UNIVERSAL MATE-N- LOK 6 POLES;1;ST;86;SP;1;PD;F;ROH;1;88;;75417;W02;
3;2;500594699;MATE-N-LOK Zwischendichtung 794772-6;1;ST;86;SP;1;PD;F;ROH;1;88;;75417;W02;
3;3;500594712;Buchsenkontakt AWG 16;5;ST;86;SP;1;PD;F;ROH;1;88;;75417;W02;
3;4;500372837;Kabelabdichttülle 794758-1;5;ST;86;SP;1;PD;F;ROH;1;88;;75417;W02;
3;5;500594714;Kabelabdichttülle 794995-1;5;ST;86;SP;1;PD;F;ROH;1;88;;75417;W12;
2;8;571255WT3;Layout Anbau Luftkanäle BM 3A;1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
3;1;500574258;Ausblaskasten links;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W06;
3;2;500574245;Ausblaskasten rechts;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W06;
3;5;500574257;Übergang;2;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W09;
3;6;500572752;Luftschlauch ID127x1390;2;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W09;
3;7;500574307;Gummiplatte AMCO AM22;2;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;10;500553607;Drahtschlauchklemme AF 127/140;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;11;500447385;Klettverschlussgurt mit Schnalle 25x480;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;1;500434191;Kleber Thomsit K 182;0;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;56460;W09;
2;9;565596WT3;Montage Kühlwasserverlegung -WT3;1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
3;1;500574226;Bolzenplatte;8;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W05;
3;54;500574206;Leitungsrohr Ro 22x1,5x513,5 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;55;500574207;Leitungsrohr Ro 22x1,5x449 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;56;500574208;Leitungsrohr Ro 22x1,5x1424 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;57;500574213;Leitungsrohr Ro 22x1,5x1424 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;58;500574209;Leitungsrohr Ro 22x1,5x449 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;59;500574212;Leitungsrohr Ro 22x1,5x233,5 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;60;100242685;Kantenschutz 10,5x14 schwarz-EPDM 60 Sh*;1100;M;86;SP;1;PD;F;ROH;1;88;S2MOB4;76177;W02;
3;62;500448078;Deckplatte gewölbt GD3D W4;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W05;X
3;63;500377696;Deckplatte DP3 W4;11;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;64;500413441;Anschweißplatte SP3 W4;2;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;65;500500221;Durchführungstülle DG M50;2;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;66;500574278;Leitungsrohr gerade;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;67;500574279;Leitungsrohr gerade;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;68;500574280;Leitungsrohr;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;69;500574281;Leitungsrohr;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;70;500574282;Leitungsrohr;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;71;500574283;Leitungsrohr;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;72;500574284;Leitungsrohr;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;100;500455766;Winkelstutzen EW22LOMD71;10;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;101;500385337;Einschraubstutzen GE22LREDOMD71;6;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;102;500455765;Zwischenstutzen, gerade GZ22L71;4;ST;86;SP;1;ND;F;ROH;1;88;S2MOB4;B-GOT001;W02;X
3;103;500425911;Stutzen, gerade G22L71X;8;ST;86;SP;1;ND;F;ROH;1;88;S2MOB4;B-GOT001;W02;X
3;104;500455764;Winkelschottstutzen WSV22LOMD71;2;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;105;500545951;Funktionsmutter FM22LNBR71;26;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;106;500385335;Winkelstutzen W22L71X;9;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;107;500546429;Schottstutzen, gerade SV22LOMD71;2;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;108;500453999;Verschlussnippel SPT12 M30x2 N01018909;2;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;109;500231954;Schlauchschelle GBSM25-27/18SK-W4;2;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;76625;W11;
3;110;500387047;Schlaucharmatur 3C382-22-12B;2;ST;86;SP;1;PD;F;ROH;1;88;S2MOB4;75724;W11;
3;111;500594304;Hydraulik-Dichtring DR M30 DRM30HD;4;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;75724;W02;
3;270;500574214;Schlauchle. 681DB-1CA48-1CF48-460-22-12C;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;275;500574219;Schlauchle. 681DB-1CF48-2350-22-12C;2;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;276;500574379;Schlauchle. 681DB-1CA48-1CF48-355-22-12C;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;277;500574285;Schlauchle. 681DB-1CA48-1CA48-460-22-12C;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;278;500574286;Schlauchle. 681DB-1CA48-1CA48-440-22-12C;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;279;500574287;Schlauchle.681DB-1CA48-1CF48-550-22-12C;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;280;500574288;Schlauchle. 681DB-1CA48-1CF48-620-22-12C;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;400;500499275;Sechskantschr.M6x50 ISO4017-A4-70;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;401;500437276;Sechskantschr.M6x40 ISO4017-A4-70;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;403;500342953;Sechskantschr.M8x65 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;406;500342709;Sechskantschr.M6x60 ISO4017-A4-80;14;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;430;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;431;700043260;Sperrkantscheibe SKM-8 TN090340-FSt-Geo;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;433;815001288;Sperrkantscheibe SKM-6-NrFst (A4);8;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;434;650086337;Scheibe 6 ISO7089-200HV-A2;8;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;435;500053323;Sperrkantscheibe SKB-6-NrFSt;28;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;450;500430014;Sechskantm.M6 ISO7040-A4-80;22;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;451;500430015;Sechskantm.M8 ISO7040-A4-80 wärmestab.;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;470;500333406;Gleitstein M6 19x10x4 3062-9112-06-00;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;480;500464563;Schellenkörper 322/22 PA;4;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;481;500009180;Schellenkörper 322 PA;11;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;483;500098030;Schelle D1-22x15 DIN3016-1-W5;8;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W11;
3;1;500137601;Klebstoff Dinitrol PUR 512 2K HM;0;KG;86;SP;1;PD;F;ROH;1;48;S2MOB4;70887;W09;
3;3;500481852;Haftreiniger DINITROL 520-Ethanol (1L);0;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;70887;W09;
3;4;500146546;Haftvermittler Dinitrol-PUR 530;0;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;70887;W09;
3;5;500146550;Haftvermittler Dinitrol-PUR 550;0;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;70887;W09;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;75134;W09;
2;10;579659WT3;Layout Seitenanzeigen WT3-AC;1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
3;1;500572707;Abdeckung Seitenanzeige kpl;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W06;
3;2;500572753;Displayhalter rechts;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W05;
3;3;500572754;Displayhalter links;1;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W05;
3;4;500094794;Nutenstein M8 44320/8OS A4;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;5;700014242;Sechskantschr.M8x16 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;6;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;7;500450981;Beilage 1mm doppelt;2;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W10;X
3;8;500450982;Beilage 2mm doppelt;2;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W10;X
3;9;700014254;Sechskantschr.M8x20 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;10;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;11;500267216;Sechskantm.M6 ISO7040-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;12;500053323;Sperrkantscheibe SKB-6-NrFSt;12;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;13;700014189;Sechskantschr.M6x25 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;14;500573454;Beilage Bl 1x32x58 ENAW-5754-H22;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;15;500573451;Beilage Bl 3x32x58 ENAW-5754-H22;2;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W02;X
3;11;500340296;Loctite 243 Schraubensicherung;4;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;W-VIE001;W09;
3;701;500580595;Seitenanzeige BT500   30246010602;1;ST;86;SP;1;PD;F;KBEI;;88;S2MOB4;74899;WPM;
2;11;578138WT3;Einbau Anzeigen WT3;1;ST;86;SP;300;PD;E;HALB;1;15;INV;76936;;
3;50;500519422;Beilage Bl 1x40x40 EN485-4          P005;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;76055;W02;X
3;51;500519428;Beilage Bl 5x40x40 EN485-3          P007;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;76055;W10;X
3;400;700014294;Sechskantschr.M8x40 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;76055;W09;X
3;430;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;450;700019602;Sechskantm.M8 ISO4032-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;S2MOB4;B-GOT001;W09;X
3;470;500447570;Nutenstein M8 m. Beilage;4;ST;86;SP;1;PD;F;ROH;;88;S2MOB4;B-GOT001;W02;
3;11;500340296;Loctite 243 Schraubensicherung;4;KG;86;SP;1;PD;F;ROH;1;88;S2MOB4;W-VIE001;W09;
3;701;500580610;Anzeige TFT 32 Zoll  36907010510;1;ST;86;SP;1;PD;F;KBEI;;88;S2MOB4;74899;WPM;
1;5;500563236;Ausbau 314 Hochlage/Innen 1;1;ST;86;SP;1;PD;E;HALB;1;15;INV;B-GOT001;;
2;3;558636WT3;Montage Betriebs-Bremshydraulik WT3-AB;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500571110;Hydrogerät HGE-28PN/59 II102699;1;ST;86;SP;1;PD;F;LBEI;;88;S3MOB4;B-GOT001;W01;
3;2;500571137;Hilfslösegerät EDHL606/10 II102702;1;ST;86;SP;1;PD;F;LBEI;;88;S3MOB4;B-GOT001;W01;
3;3;500571112;Hydrogerät HGK-PN/42 II102701;1;ST;86;SP;1;PD;F;LBEI;;88;S3MOB4;B-GOT001;W01;
3;4;500571135;Hilfslösegerät EDHL606/09 II102700;1;ST;86;SP;1;PD;F;LBEI;;88;S3MOB4;B-GOT001;W01;
3;5;500571116;Membranspeich. SM 2.8L-90BAR;1;ST;86;SP;1;PD;F;LBEI;;88;S3MOB4;B-GOT001;W01;
3;50;500571350;Leitungsrohr Ro 8x1x1310 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S3MOB4;B-GOT001;W11;
3;51;500571344;Leitungsrohr Ro 8x1x1277 EN10305-4;1;ST;86;SP;1;PD;F;ROH;;88;S3MOB4;B-GOT001;W11;
